0,IUPAC_name,official_name,aliases,designated_date_ja,pubchem_cid,inchi_key,effective_date,gazette_date,source_link
363,1-(4-buromophenyl)-2-(mechirua mino)puropan-1-on,Brephedrone;  4-Bromomethcathinone,,平成25年4月30日,,,,,
364,2-(mechiruamineo)-1-phenylbutan- 1-on,Buphedrone,,平成24年10月17日,,,,,
365,2-(mechiruamineo)-1-(4-mechirufe niru)butan-1-on,4-Methylbuphedrone,,平成25年4月30日,,,,,
366,"2-mechiruamineo-1-(3,4-mechirenji okishiphenyl)butan-1-on及びそ の salts",bk-MBDB;  Butylone,,平成19年12月12日,,,,,
367,"2-(mechiruamineo)-1-(3, 4-mechiren jiokishiphenyl)pentan-1-on及 びその salts",Pentylone,,平成25年4月30日,,,,,
368,1-(4-mechiruphenyl)-2-(piroriji n-1-iru)puropan-1-on及びそ の salts,デスエチルピロバレロン;  4-MePPP,,平成24年10月17日,,,,,
369,"1-(3, 4-mechirenjiokishiphenyl)- 2-(pirorijin-1-iru)butan-1- on",MDPBP,,平成24年10月17日,,,,,
370,"1-(3, 4-mechirenjiokishiphenyl)- 2-(pirorijin-1-iru)puropan-1 -on",MDPPP,,平成25年6月28日,,,,,
371,1-(4-methoxyphenyl)-2-(jimechi ruamineo)puropan-1-on 類,"4-Methoxy-N, N- dimethylcathinone;  N-Methylmethedrone",,平成25年4月30日,,,,,
372,1-(4-methoxyphenyl)-2-(pirori jin-1-iru)pentan-1-on及び その salts,4-MeO-α-PVP,,平成25年10月21日,,,,,
373,1-(4-methoxyphenyl)-2-(mechiru amineo)puropan-1-on,4-Methoxymethcathinone;  Methedrone,,平成23年4月14日,,,,,
374,2-echiruamineo-1-(4-mechiru phenyl)hekisan-1-on及びそ の salts,-,,平成27年3月25日,,,,,
375,1-phenyl-2-(pirorijin-1-iru) okutan-1-on,α-POP;  PV9,,平成26年3月6日,,,,,
376,1-phenyl-2-(pirorijin-1- iru)nonan-1-on,α-PNP;  PV10,,平成26年11月18日,,,,,
377,1-phenyl-2-(pirorijin-1- iru)heputan-1-on 類,α-PHPP;  PV8,,平成25年10月21日,,,,,
378,1-(4-furuorophenyl)-2-(piro rijin-1-iru)okutan-1-on及 びその salts,4-Fluoro-α-POP,,平成27年1月30日,,,,,
379,1-(4-furuorophenyl)-2- (pirorijin-1-iru)heputan-1 -on,4-Fluoro-α-PHPP,,平成26年9月19日,,,,,
380,"3-hekishiru-6a,7,8,10a-tetrahydro -6,6,9-torimechiru-6H-jibenzo[b, d]piran-1-o-ru",Δ9-THCH; THCH,,令和5年7月25日,,,,,
381,"3-hekishiru-6a,7,10,10a-tetorahido ro-6,6,9-torimechiru-6H-jibenzo [b,d]piran-1-o-ru",Δ8-THCH; THCH,,令和5年7月25日,,,,,
382,"3-hepuchiru-6a,7,8,10a-tetrahydro -6,6,9-torimechiru-6H-jibenzo[b, d]piran-1-o-ru",Δ9-THCP;  THC-Heptyl,,令和4年3月7日,,,,,
383,"6a,7,8,9,10,10a-hekisahidoro- 6,6,9-torimechiru-3-penchiru-6H -jibenzo[b,d]piran-1-o-ru及び その salts",Hexahydrocannabinol;  HHC,,令和4年3月7日 令和7年10月3日麻薬,,,,,
384,"3-hekishiru-6a,7,8,9,10,10a- hekisahidoro-6,6,9-torimechiru-6H -jibenzo[b,d]piran-1-o-ru及び その salts",HHCH; HHC-H;  Hexahydrocannabihexol,,令和5年11月22日,,,,,
385,"6a,7,8,10a-tetrahydro-6,6,9-to rimechiru-3-penchiru-6H-jibenzo[b, d]piran-1-iru=asete-to 類",Δ9-THCO;  THC-O;  THCO;  THC-O-acetate,,令和5年3月10日 令和6年8月30日麻薬,,,,,
386,"6a,7,10,10a-tetrahydro-6,6,9- torimechiru-3-penchiru-6H-jibenzo [b,d]piran-1-iru=asete-to及びそ の salts",Δ8-THCO;  THC-O;  THCO;  THC-O-acetate,,令和5年3月10日 令和6年11月20日麻薬,,,,,
387,"6a,7,8,9,10,10a-hekisahidoro-6, 6,9-torimechiru-3-penchiru-6H-jibe nzo[b,d]piran-1-iru=asete-to及 びその salts",HHCO;  HHC-O;  HHC-O-acetate,,令和5年3月10日,,,,,
